,index,ArticleID,Journal,PubDate
0,14831,14861,RES,1966
0,14832,14862,RES,1966
0,14833,14863,RES,1966
0,14834,14864,RES,1966
0,14835,14865,RES,1966
0,14836,14866,RES,1966
0,14837,14867,RES,1966
0,14838,14868,RES,1966
0,14839,14869,RES,1966
0,14840,14870,RES,1966
0,14841,14871,RES,1966
0,14842,14872,RES,1966
0,14843,14873,RES,1966
0,14844,14874,RES,1966
0,14845,14875,RES,1966
0,14846,14876,RES,1966
0,14847,14877,RES,1966
0,14848,14878,RES,1966
0,14849,14879,RES,1966
0,14850,14880,RES,1966
0,14851,14881,RES,1966
0,14852,14882,RES,1966
0,14853,14883,RES,1966
0,14854,14884,RES,1966
0,14855,14885,AER,1965
0,14856,14886,AER,1965
0,14857,14887,AER,1965
0,14858,14888,AER,1965
0,14859,14889,AER,1965
0,14860,14890,AER,1965
0,14861,14891,AER,1965
0,14862,14892,AER,1965
0,14863,14893,AER,1965
0,14864,14894,AER,1965
0,14865,14895,AER,1965
0,14866,14896,AER,1965
0,14867,14897,AER,1965
0,14868,14898,AER,1965
0,14869,14899,AER,1965
0,14870,14900,AER,1965
0,14871,14901,AER,1996
0,14872,14902,AER,1996
0,14873,14903,AER,1996
0,14874,14904,AER,1996
0,14875,14905,AER,1996
0,14876,14906,AER,1996
0,14877,14907,AER,1996
0,14878,14908,AER,1996
0,14879,14909,AER,1996
0,14880,14910,AER,1996
0,14881,14911,AER,1996
0,14882,14912,AER,1996
0,14883,14913,AER,1996
0,14884,14914,AER,1996
0,14885,14915,AER,1996
0,14886,14916,AER,1996
0,14887,14917,AER,1996
0,14888,14918,AER,1996
0,14889,14919,AER,1996
0,14890,14920,AER,1996
0,14891,14921,AER,1996
0,14892,14922,AER,1996
0,14893,14923,AER,1996
0,14894,14924,AER,1996
0,14895,14925,AER,1996
0,14896,14926,AER,1996
0,14897,14927,AER,1996
0,14898,14928,AER,1996
0,14899,14929,AER,1996
0,14900,14930,AER,1996
0,14901,14931,AER,1996
0,14902,14932,AER,1996
0,14903,14933,AER,1996
0,14904,14934,AER,1996
0,14905,14935,AER,1996
0,14906,14936,AER,1996
0,14907,14937,AER,1996
0,14908,14938,AER,1996
0,14909,14939,AER,1996
0,14910,14940,AER,1996
0,14911,14941,AER,1996
0,14912,14942,AER,1996
0,14913,14943,AER,1996
0,14914,14944,AER,1996
0,14915,14945,AER,1996
0,14916,14946,AER,1996
0,14917,14947,AER,1996
0,14918,14948,AER,1996
0,14919,14949,AER,1996
0,14920,14950,AER,1996
0,14921,14951,AER,1996
0,14922,14952,AER,1996
0,14923,14953,AER,1996
0,14924,14954,AER,1996
0,14925,14955,AER,1996
0,14926,14956,AER,1996
0,14927,14957,AER,1996
0,14928,14958,AER,1996
0,14929,14959,AER,1996
0,14930,14960,AER,1996
0,14931,14961,AER,1996
0,14932,14962,AER,1996
0,14933,14963,ECA,1996
0,14934,14964,ECA,1996
0,14935,14965,ECA,1996
0,14936,14966,ECA,1996
0,14937,14967,EJ,1996
0,14938,14968,EJ,1996
0,14939,14969,EJ,1996
0,14940,14970,EJ,1996
0,14941,14971,EJ,1996
0,14942,14972,EJ,1996
0,14943,14973,EJ,1996
0,14944,14974,EJ,1996
0,14945,14975,EJ,1996
0,14946,14976,EJ,1996
0,14947,14977,EJ,1996
0,14948,14978,EJ,1996
0,14949,14979,EJ,1996
0,14950,14980,EJ,1996
0,14951,14981,EJ,1996
0,14952,14982,EJ,1996
0,14953,14983,AER,1996
0,14954,14984,AER,1996
0,14955,14985,AER,1996
0,14956,14986,AER,1996
0,14957,14987,AER,1996
0,14958,14988,AER,1996
0,14959,14989,AER,1996
0,14960,14990,AER,1996
0,14961,14991,ECA,1996
0,14962,14992,ECA,1996
0,14963,14993,ECA,1996
0,14964,14994,EJ,1996
0,14965,14995,EJ,1996
0,14966,14996,EJ,1996
0,14967,14997,EJ,1996
0,14968,14998,EJ,1996
0,14969,14999,EJ,1996
0,14970,15000,EJ,1996
0,14971,15001,EJ,1996
0,14972,15002,EJ,1996
0,14973,15003,EJ,1996
0,14974,15004,EJ,1996
0,14975,15005,EJ,1996
0,14976,15006,EJ,1996
0,14977,15007,EJ,1996
0,14978,15008,EJ,1996
0,14979,15009,EJ,1996
0,14980,15010,EJ,1996
0,14981,15011,QJE,1996
0,14982,15012,ECA,1996
0,14983,15013,EJ,1996
0,14984,15014,EJ,1996
0,14985,15015,EJ,1996
0,14986,15016,EJ,1996
0,14987,15017,EJ,1996
0,14988,15018,EJ,1996
0,14989,15019,EJ,1996
0,14990,15020,EJ,1996
0,14991,15021,EJ,1996
0,14992,15022,EJ,1996
0,14993,15023,EJ,1996
0,14994,15024,EJ,1996
0,14995,15025,EJ,1996
0,14996,15026,EJ,1996
0,14997,15027,EJ,1996
0,14998,15028,AER,1995
0,14999,15029,AER,1995
0,15000,15030,AER,1995
0,15001,15031,AER,1995
0,15002,15032,AER,1995
0,15003,15033,AER,1995
0,15004,15034,AER,1995
0,15005,15035,AER,1995
0,15006,15036,AER,1995
0,15007,15037,AER,1995
0,15008,15038,JPE,1995
0,15009,15039,JPE,1995
0,15010,15040,JPE,1995
0,15011,15041,JPE,1995
0,15012,15042,JPE,1995
0,15013,15043,JPE,1995
0,15014,15044,JPE,1995
0,15015,15045,JPE,1995
0,15016,15046,EJ,1995
0,15017,15047,EJ,1995
0,15018,15048,EJ,1995
0,15019,15049,EJ,1995
0,15020,15050,EJ,1995
0,15021,15051,EJ,1995
0,15022,15052,EJ,1995
0,15023,15053,EJ,1995
0,15024,15054,EJ,1995
0,15025,15055,EJ,1995
0,15026,15056,EJ,1995
0,15027,15057,EJ,1995
0,15028,15058,EJ,1995
0,15029,15059,EJ,1995
0,15030,15060,EJ,1995
0,15031,15061,EJ,1995
0,15032,15062,AER,1995
0,15033,15063,AER,1995
0,15034,15064,AER,1995
0,15035,15065,AER,1995
0,15036,15066,AER,1995
0,15037,15067,AER,1995
0,15038,15068,AER,1995
0,15039,15069,AER,1995
0,15040,15070,EJ,1995
0,15041,15071,EJ,1995
0,15042,15072,EJ,1995
0,15043,15073,EJ,1995
0,15044,15074,EJ,1995
0,15045,15075,EJ,1995
0,15046,15076,EJ,1995
0,15047,15077,EJ,1995
0,15048,15078,EJ,1995
0,15049,15079,JPE,1995
0,15050,15080,EJ,1995
0,15051,15081,EJ,1995
0,15052,15082,EJ,1995
0,15053,15083,EJ,1995
0,15054,15084,EJ,1995
0,15055,15085,EJ,1995
0,15056,15086,EJ,1995
0,15057,15087,EJ,1995
0,15058,15088,EJ,1995
0,15059,15089,EJ,1995
0,15060,15090,EJ,1995
0,15061,15091,EJ,1995
0,15062,15092,AER,1995
0,15063,15093,AER,1995
0,15064,15094,AER,1995
0,15065,15095,AER,1995
0,15066,15096,AER,1995
0,15067,15097,AER,1995
0,15068,15098,AER,1995
0,15069,15099,AER,1995
0,15070,15100,AER,1995
0,15071,15101,AER,1995
0,15072,15102,AER,1995
0,15073,15103,AER,1995
0,15074,15104,AER,1995
0,15075,15105,AER,1995
0,15076,15106,AER,1995
0,15077,15107,AER,1995
0,15078,15108,AER,1995
0,15079,15109,AER,1995
0,15080,15110,AER,1995
0,15081,15111,AER,1995
0,15082,15112,AER,1995
0,15083,15113,AER,1995
0,15084,15114,AER,1995
0,15085,15115,AER,1995
0,15086,15116,AER,1995
0,15087,15117,AER,1995
0,15088,15118,AER,1995
0,15089,15119,AER,1995
0,15090,15120,AER,1995
0,15091,15121,AER,1995
0,15092,15122,AER,1995
0,15093,15123,AER,1995
0,15094,15124,AER,1995
0,15095,15125,AER,1995
0,15096,15126,AER,1995
0,15097,15127,AER,1995
0,15098,15128,AER,1995
0,15099,15129,AER,1995
0,15100,15130,AER,1995
0,15101,15131,AER,1995
0,15102,15132,AER,1995
0,15103,15133,AER,1995
0,15104,15134,AER,1995
0,15105,15135,AER,1995
0,15106,15136,AER,1995
0,15107,15137,AER,1995
0,15108,15138,AER,1995
0,15109,15139,AER,1995
0,15110,15140,AER,1995
0,15111,15141,AER,1995
0,15112,15142,AER,1995
0,15113,15143,AER,1995
0,15114,15144,AER,1995
0,15115,15145,AER,1995
0,15116,15146,AER,1995
0,15117,15147,AER,1995
0,15118,15148,AER,1995
0,15119,15149,AER,1995
0,15120,15150,AER,1995
0,15121,15151,AER,1995
0,15122,15152,AER,1995
0,15123,15153,AER,1995
0,15124,15154,AER,1995
0,15125,15155,AER,1995
0,15126,15156,AER,1995
0,15127,15157,AER,1995
0,15128,15158,AER,1995
0,15129,15159,AER,1995
0,15130,15160,AER,1995
0,15131,15161,AER,1995
0,15132,15162,AER,1995
0,15133,15163,AER,1995
0,15134,15164,AER,1995
0,15135,15165,AER,1995
0,15136,15166,AER,1995
0,15137,15167,AER,1995
0,15138,15168,AER,1995
0,15139,15169,AER,1995
0,15140,15170,AER,1995
0,15141,15171,AER,1995
0,15142,15172,AER,1995
0,15143,15173,AER,1995
0,15144,15174,AER,1995
0,15145,15175,AER,1995
0,15146,15176,AER,1995
0,15147,15177,AER,1995
0,15148,15178,AER,1995
0,15149,15179,AER,1995
0,15150,15180,EJ,1995
0,15151,15181,EJ,1995
0,15152,15182,EJ,1995
0,15153,15183,EJ,1995
0,15154,15184,EJ,1995
0,15155,15185,EJ,1995
0,15156,15186,EJ,1995
0,15157,15187,EJ,1995
0,15158,15188,EJ,1995
0,15159,15189,ECA,1984
0,15160,15190,EJ,1984
0,15161,15191,EJ,1984
0,15162,15192,EJ,1984
0,15163,15193,EJ,1984
0,15164,15194,EJ,1984
0,15165,15195,EJ,1984
0,15166,15196,EJ,1984
0,15167,15197,EJ,1984
0,15168,15198,EJ,1984
0,15169,15199,EJ,1984
0,15170,15200,EJ,1984
0,15171,15201,EJ,1984
0,15172,15202,EJ,1984
0,15173,15203,EJ,1984
0,15174,15204,EJ,1984
0,15175,15205,EJ,1984
0,15176,15206,EJ,1984
0,15177,15207,EJ,1984
0,15178,15208,EJ,1984
0,15179,15209,EJ,1984
0,15180,15210,EJ,1984
0,15181,15211,EJ,1984
0,15182,15212,EJ,1984
0,15183,15213,EJ,1984
0,15184,15214,EJ,1984
0,15185,15215,EJ,1984
0,15186,15216,EJ,1984
0,15187,15217,EJ,1984
0,15188,15218,EJ,1984
0,15189,15219,EJ,1984
0,15190,15220,EJ,1984
0,15191,15221,EJ,1984
0,15192,15222,EJ,1984
0,15193,15223,EJ,1984
0,15194,15224,EJ,1984
0,15195,15225,EJ,1984
0,15196,15226,EJ,1984
0,15197,15227,EJ,1984
0,15198,15228,EJ,1984
0,15199,15229,EJ,1984
0,15200,15230,EJ,1984
0,15201,15231,EJ,1984
0,15202,15232,EJ,1984
0,15203,15233,JPE,1984
0,15204,15234,JPE,1984
0,15205,15235,JPE,1984
0,15206,15236,JPE,1984
0,15207,15237,JPE,1984
0,15208,15238,JPE,1984
0,15209,15239,QJE,1984
0,15210,15240,AER,1983
0,15211,15241,AER,1983
0,15212,15242,AER,1983
0,15213,15243,AER,1983
0,15214,15244,AER,1983
0,15215,15245,AER,1983
0,15216,15246,AER,1983
0,15217,15247,AER,1983
0,15218,15248,AER,1983
0,15219,15249,AER,1983
0,15220,15250,AER,1983
0,15221,15251,AER,1983
0,15222,15252,AER,1983
0,15223,15253,AER,1983
0,15224,15254,AER,1983
0,15225,15255,AER,1983
0,15226,15256,AER,1983
0,15227,15257,AER,1983
0,15228,15258,AER,1983
0,15229,15259,AER,1983
0,15230,15260,AER,1983
0,15231,15261,AER,1983
0,15232,15262,AER,1983
0,15233,15263,AER,1983
0,15234,15264,AER,1983
0,15235,15265,AER,1983
0,15236,15266,AER,1983
0,15237,15267,AER,1983
0,15238,15268,AER,1983
0,15239,15269,AER,1983
0,15240,15270,AER,1983
0,15241,15271,AER,1983
0,15242,15272,AER,1983
0,15243,15273,AER,1983
0,15244,15274,AER,1983
0,15245,15275,AER,1983
0,15246,15276,AER,1983
0,15247,15277,AER,1983
0,15248,15278,AER,1983
0,15249,15279,AER,1983
0,15250,15280,AER,1983
0,15251,15281,AER,1983
0,15252,15282,AER,1983
0,15253,15283,AER,1983
0,15254,15284,AER,1983
0,15255,15285,AER,1983
0,15256,15286,AER,1983
0,15257,15287,AER,1983
0,15258,15288,AER,1983
0,15259,15289,AER,1983
0,15260,15290,AER,1983
0,15261,15291,AER,1983
0,15262,15292,AER,1983
0,15263,15293,AER,1983
0,15264,15294,AER,1983
0,15265,15295,AER,1983
0,15266,15296,AER,1983
0,15267,15297,AER,1983
0,15268,15298,AER,1983
0,15269,15299,AER,1983
0,15270,15300,AER,1983
0,15271,15301,AER,1983
0,15272,15302,AER,1983
0,15273,15303,AER,1983
0,15274,15304,AER,1983
0,15275,15305,AER,1983
0,15276,15306,AER,1983
0,15277,15307,AER,1983
0,15278,15308,AER,1983
0,15279,15309,AER,1983
0,15280,15310,AER,1983
0,15281,15311,AER,1983
0,15282,15312,AER,1983
0,15283,15313,AER,1983
0,15284,15314,AER,1983
0,15285,15315,AER,1983
0,15286,15316,AER,1983
0,15287,15317,AER,1983
0,15288,15318,AER,1983
0,15289,15319,AER,1983
0,15290,15320,AER,1983
0,15291,15321,AER,1983
0,15292,15322,AER,1983
0,15293,15323,AER,1983
0,15294,15324,AER,1983
0,15295,15325,AER,1983
0,15296,15326,AER,1983
0,15297,15327,AER,1983
0,15298,15328,AER,1983
0,15299,15329,AER,1983
0,15300,15330,AER,1983
0,15301,15331,AER,1983
0,15302,15332,AER,1983
0,15303,15333,AER,1983
0,15304,15334,AER,1983
0,15305,15335,AER,1983
0,15306,15336,AER,1983
0,15307,15337,AER,1983
0,15308,15338,AER,1983
0,15309,15339,AER,1983
0,15310,15340,AER,1983
0,15311,15341,AER,1983
0,15312,15342,AER,1983
0,15313,15343,AER,1983
0,15314,15344,AER,1983
0,15315,15345,AER,1983
0,15316,15346,AER,1983
0,15317,15347,AER,1983
0,15318,15348,AER,1983
0,15319,15349,AER,1983
0,15320,15350,AER,1983
0,15321,15351,AER,1983
0,15322,15352,AER,1983
0,15323,15353,AER,1983
0,15324,15354,AER,1983
0,15325,15355,AER,1983
0,15326,15356,AER,1983
0,15327,15357,AER,1983
0,15328,15358,AER,1983
0,15329,15359,AER,1983
0,15330,15360,AER,1983
0,15331,15361,AER,1983
0,15332,15362,AER,1983
0,15333,15363,AER,1983
0,15334,15364,AER,1983
0,15335,15365,AER,1983
0,15336,15366,AER,1983
0,15337,15367,AER,1983
0,15338,15368,AER,1983
0,15339,15369,AER,1983
0,15340,15370,AER,1983
0,15341,15371,AER,1983
0,15342,15372,AER,1983
0,15343,15373,AER,1983
0,15344,15374,AER,1983
0,15345,15375,AER,1983
0,15346,15376,AER,1983
0,15347,15377,AER,1983
0,15348,15378,AER,1983
0,15349,15379,AER,1983
0,15350,15380,AER,1983
0,15351,15381,AER,1983
0,15352,15382,AER,1983
0,15353,15383,ECA,1983
0,15354,15384,ECA,1983
0,15355,15385,ECA,1983
0,15356,15386,EJ,1983
0,15357,15387,EJ,1983
0,15358,15388,EJ,1983
0,15359,15389,EJ,1983
0,15360,15390,EJ,1983
0,15361,15391,EJ,1983
0,15362,15392,EJ,1983
0,15363,15393,EJ,1983
0,15364,15394,EJ,1983
0,15365,15395,EJ,1983
0,15366,15396,EJ,1983
0,15367,15397,EJ,1983
0,15368,15398,EJ,1983
0,15369,15399,EJ,1983
0,15370,15400,EJ,1983
0,15371,15401,EJ,1983
0,15372,15402,EJ,1983
0,15373,15403,EJ,1983
0,15374,15404,EJ,1983
0,15375,15405,EJ,1983
0,15376,15406,EJ,1983
0,15377,15407,EJ,1983
0,15378,15408,EJ,1983
0,15379,15409,EJ,1983
0,15380,15410,EJ,1983
0,15381,15411,EJ,1983
0,15382,15412,EJ,1983
0,15383,15413,EJ,1983
0,15384,15414,EJ,1983
0,15385,15415,EJ,1983
0,15386,15416,EJ,1983
0,15387,15417,EJ,1983
0,15388,15418,EJ,1983
0,15389,15419,EJ,1983
0,15390,15420,EJ,1983
0,15391,15421,EJ,1983
0,15392,15422,EJ,1983
0,15393,15423,EJ,1983
0,15394,15424,EJ,1983
0,15395,15425,EJ,1983
0,15396,15426,EJ,1983
0,15397,15427,EJ,1983
0,15398,15428,EJ,1983
0,15399,15429,EJ,1983
0,15400,15430,EJ,1983
0,15401,15431,EJ,1983
0,15402,15432,EJ,1983
0,15403,15433,EJ,1983
0,15404,15434,EJ,1983
0,15405,15435,EJ,1983
0,15406,15436,EJ,1983
0,15407,15437,EJ,1983
0,15408,15438,EJ,1983
0,15409,15439,EJ,1983
0,15410,15440,EJ,1983
0,15411,15441,EJ,1983
0,15412,15442,EJ,1983
0,15413,15443,EJ,1983
0,15414,15444,EJ,1983
0,15415,15445,EJ,1983
0,15416,15446,EJ,1983
0,15417,15447,JPE,1983
0,15418,15448,AER,1985
0,15419,15449,AER,1985
0,15420,15450,AER,1985
0,15421,15451,AER,1985
0,15422,15452,AER,1985
0,15423,15453,AER,1985
0,15424,15454,AER,1985
0,15425,15455,AER,1985
0,15426,15456,AER,1985
0,15427,15457,AER,1985
0,15428,15458,AER,1985
0,15429,15459,AER,1985
0,15430,15460,AER,1985
0,15431,15461,AER,1985
0,15432,15462,AER,1985
0,15433,15463,AER,1985
0,15434,15464,AER,1985
0,15435,15465,AER,1985
0,15436,15466,AER,1985
0,15437,15467,AER,1985
0,15438,15468,AER,1985
0,15439,15469,AER,1985
0,15440,15470,AER,1985
0,15441,15471,AER,1985
0,15442,15472,AER,1985
0,15443,15473,AER,1985
0,15444,15474,AER,1985
0,15445,15475,AER,1985
0,15446,15476,AER,1985
0,15447,15477,AER,1985
0,15448,15478,AER,1985
0,15449,15479,AER,1985
0,15450,15480,AER,1985
0,15451,15481,AER,1985
0,15452,15482,AER,1985
0,15453,15483,AER,1985
0,15454,15484,AER,1985
0,15455,15485,AER,1985
0,15456,15486,AER,1985
0,15457,15487,AER,1985
0,15458,15488,AER,1985
0,15459,15489,AER,1985
0,15460,15490,AER,1985
0,15461,15491,AER,1985
0,15462,15492,AER,1985
0,15463,15493,AER,1985
0,15464,15494,AER,1985
0,15465,15495,AER,1985
0,15466,15496,AER,1985
0,15467,15497,AER,1985
0,15468,15498,AER,1985
0,15469,15499,AER,1985
0,15470,15500,AER,1985
0,15471,15501,AER,1985
0,15472,15502,AER,1985
0,15473,15503,AER,1985
0,15474,15504,AER,1985
0,15475,15505,AER,1985
0,15476,15506,AER,1985
0,15477,15507,AER,1985
0,15478,15508,AER,1985
0,15479,15509,AER,1985
0,15480,15510,AER,1985
0,15481,15511,AER,1985
0,15482,15512,AER,1985
0,15483,15513,AER,1985
0,15484,15514,AER,1985
0,15485,15515,AER,1985
0,15486,15516,AER,1985
0,15487,15517,AER,1985
0,15488,15518,AER,1985
0,15489,15519,AER,1985
0,15490,15520,ECA,1985
0,15491,15521,EJ,1985
0,15492,15522,EJ,1985
0,15493,15523,EJ,1985
0,15494,15524,EJ,1985
0,15495,15525,EJ,1985
0,15496,15526,EJ,1985
0,15497,15527,EJ,1985
0,15498,15528,EJ,1985
0,15499,15529,EJ,1985
0,15500,15530,EJ,1985
0,15501,15531,EJ,1985
0,15502,15532,EJ,1985
0,15503,15533,EJ,1985
0,15504,15534,EJ,1985
0,15505,15535,EJ,1985
0,15506,15536,EJ,1985
0,15507,15537,EJ,1985
0,15508,15538,EJ,1985
0,15509,15539,EJ,1985
0,15510,15540,EJ,1985
0,15511,15541,EJ,1985
0,15512,15542,EJ,1985
0,15513,15543,EJ,1985
0,15514,15544,EJ,1985
0,15515,15545,EJ,1985
0,15516,15546,EJ,1985
0,15517,15547,EJ,1985
0,15518,15548,EJ,1985
0,15519,15549,EJ,1985
0,15520,15550,EJ,1985
0,15521,15551,EJ,1985
0,15522,15552,EJ,1985
0,15523,15553,EJ,1985
0,15524,15554,EJ,1985
0,15525,15555,EJ,1985
0,15526,15556,EJ,1985
0,15527,15557,EJ,1985
0,15528,15558,EJ,1985
0,15529,15559,EJ,1985
0,15530,15560,EJ,1985
0,15531,15561,EJ,1985
0,15532,15562,EJ,1985
0,15533,15563,EJ,1985
0,15534,15564,EJ,1985
0,15535,15565,JPE,1985
0,15536,15566,JPE,1985
0,15537,15567,AER,1984
0,15538,15568,AER,1984
0,15539,15569,AER,1984
0,15540,15570,AER,1984
0,15541,15571,AER,1984
0,15542,15572,AER,1984
0,15543,15573,AER,1984
0,15544,15574,AER,1984
0,15545,15575,AER,1984
0,15546,15576,AER,1984
0,15547,15577,AER,1984
0,15548,15578,AER,1984
0,15549,15579,AER,1984
0,15550,15580,AER,1984
0,15551,15581,AER,1984
0,15552,15582,AER,1984
0,15553,15583,AER,1984
0,15554,15584,AER,1984
0,15555,15585,AER,1984
0,15556,15586,AER,1984
0,15557,15587,AER,1984
0,15558,15588,AER,1984
0,15559,15589,AER,1984
0,15560,15590,AER,1984
0,15561,15591,AER,1984
0,15562,15592,AER,1984
0,15563,15593,AER,1984
0,15564,15594,AER,1984
0,15565,15595,AER,1984
0,15566,15596,AER,1984
0,15567,15597,AER,1984
0,15568,15598,AER,1984
0,15569,15599,AER,1984
0,15570,15600,AER,1984
0,15571,15601,AER,1984
0,15572,15602,AER,1984
0,15573,15603,AER,1984
0,15574,15604,AER,1984
0,15575,15605,AER,1984
0,15576,15606,AER,1984
0,15577,15607,AER,1984
0,15578,15608,AER,1984
0,15579,15609,AER,1984
0,15580,15610,AER,1984
0,15581,15611,AER,1984
0,15582,15612,AER,1984
0,15583,15613,AER,1984
0,15584,15614,AER,1984
0,15585,15615,AER,1984
0,15586,15616,AER,1984
0,15587,15617,AER,1984
0,15588,15618,AER,1984
0,15589,15619,AER,1984
0,15590,15620,AER,1984
0,15591,15621,AER,1984
0,15592,15622,AER,1984
0,15593,15623,AER,1984
0,15594,15624,AER,1984
0,15595,15625,AER,1984
0,15596,15626,AER,1984
0,15597,15627,AER,1984
0,15598,15628,AER,1984
0,15599,15629,AER,1984
0,15600,15630,AER,1984
0,15601,15631,AER,1984
0,15602,15632,AER,1984
0,15603,15633,AER,1984
0,15604,15634,AER,1984
0,15605,15635,AER,1984
0,15606,15636,AER,1984
0,15607,15637,AER,1984
0,15608,15638,AER,1984
0,15609,15639,AER,1984
0,15610,15640,AER,1984
0,15611,15641,AER,1984
0,15612,15642,AER,1984
0,15613,15643,AER,1984
0,15614,15644,AER,1984
0,15615,15645,AER,1984
0,15616,15646,AER,1984
0,15617,15647,AER,1984
0,15618,15648,AER,1984
0,15619,15649,AER,1984
0,15620,15650,AER,1984
0,15621,15651,AER,1984
0,15622,15652,AER,1984
0,15623,15653,AER,1984
0,15624,15654,AER,1984
0,15625,15655,AER,1984
0,15626,15656,AER,1984
0,15627,15657,AER,1984
0,15628,15658,AER,1984
0,15629,15659,AER,1984
0,15630,15660,AER,1984
0,15631,15661,AER,1984
0,15632,15662,AER,1984
0,15633,15663,AER,1984
0,15634,15664,AER,1984
0,15635,15665,AER,1984
0,15636,15666,AER,1984
0,15637,15667,AER,1984
0,15638,15668,AER,1984
0,15639,15669,AER,1984
0,15640,15670,AER,1984
0,15641,15671,AER,1984
0,15642,15672,AER,1984
0,15643,15673,AER,1984
0,15644,15674,AER,1984
0,15645,15675,AER,1984
0,15646,15676,AER,1984
0,15647,15677,AER,1984
0,15648,15678,AER,1984
0,15649,15679,AER,1984
0,15650,15680,AER,1984
0,15651,15681,AER,1984
0,15652,15682,AER,1984
0,15653,15683,AER,1984
0,15654,15684,AER,1984
0,15655,15685,AER,1984
0,15656,15686,AER,1984
0,15657,15687,AER,1984
0,15658,15688,AER,1984
0,15659,15689,AER,1984
0,15660,15690,AER,1984
0,15661,15691,AER,1984
0,15662,15692,AER,1984
0,15663,15693,AER,1984
0,15664,15694,AER,1984
0,15665,15695,AER,1984
0,15666,15696,AER,1984
0,15667,15697,AER,1984
0,15668,15698,AER,1984
0,15669,15699,AER,1984
0,15670,15700,AER,1984
0,15671,15701,AER,1984
0,15672,15702,AER,1984
0,15673,15703,AER,1984
0,15674,15704,AER,1984
0,15675,15705,AER,1984
0,15676,15706,ECA,1984
0,15677,15707,ECA,1984
0,15678,15708,ECA,1998
0,15679,15709,ECA,1998
0,15680,15710,EJ,1998
0,15681,15711,EJ,1998
0,15682,15712,EJ,1998
0,15683,15713,EJ,1998
0,15684,15714,EJ,1998
0,15685,15715,EJ,1998
0,15686,15716,EJ,1998
0,15687,15717,EJ,1998
0,15688,15718,JPE,1998
0,15689,15719,AER,1998
0,15690,15720,AER,1998
0,15691,15721,AER,1998
0,15692,15722,AER,1998
0,15693,15723,AER,1998
0,15694,15724,AER,1998
0,15695,15725,AER,1998
0,15696,15726,AER,1998
0,15697,15727,AER,1998
0,15698,15728,AER,1998
0,15699,15729,AER,1998
0,15700,15730,AER,1998
0,15701,15731,AER,1998
0,15702,15732,AER,1998
0,15703,15733,AER,1998
0,15704,15734,AER,1998
0,15705,15735,AER,1998
0,15706,15736,ECA,1998
0,15707,15737,ECA,1998
0,15708,15738,EJ,1998
0,15709,15739,EJ,1998
0,15710,15740,EJ,1998
0,15711,15741,EJ,1998
0,15712,15742,EJ,1998
0,15713,15743,EJ,1998
0,15714,15744,EJ,1998
0,15715,15745,EJ,1998
0,15716,15746,EJ,1998
0,15717,15747,EJ,1998
0,15718,15748,EJ,1998
0,15719,15749,EJ,1998
0,15720,15750,EJ,1998
0,15721,15751,EJ,1998
0,15722,15752,EJ,1998
0,15723,15753,EJ,1998
0,15724,15754,EJ,1998
0,15725,15755,EJ,1998
0,15726,15756,EJ,1998
0,15727,15757,EJ,1998
0,15728,15758,EJ,1998
0,15729,15759,EJ,1998
0,15730,15760,EJ,1998
0,15731,15761,EJ,1998
0,15732,15762,EJ,1998
0,15733,15763,EJ,1998
0,15734,15764,AER,1998
0,15735,15765,AER,1998
0,15736,15766,AER,1998
0,15737,15767,AER,1998
0,15738,15768,AER,1998
0,15739,15769,AER,1998
0,15740,15770,AER,1998
0,15741,15771,AER,1998
0,15742,15772,AER,1998
0,15743,15773,AER,1998
0,15744,15774,AER,1998
0,15745,15775,AER,1998
0,15746,15776,AER,1998
0,15747,15777,AER,1998
0,15748,15778,AER,1998
0,15749,15779,AER,1998
0,15750,15780,AER,1998
0,15751,15781,AER,1998
0,15752,15782,AER,1998
0,15753,15783,AER,1998
0,15754,15784,AER,1998
0,15755,15785,AER,1998
0,15756,15786,AER,1998
0,15757,15787,AER,1998
0,15758,15788,AER,1998
0,15759,15789,AER,1998
0,15760,15790,AER,1998
0,15761,15791,AER,1998
0,15762,15792,AER,1998
0,15763,15793,AER,1998
0,15764,15794,AER,1998
0,15765,15795,AER,1998
0,15766,15796,AER,1998
0,15767,15797,AER,1998
0,15768,15798,AER,1998
0,15769,15799,AER,1998
0,15770,15800,AER,1998
0,15771,15801,AER,1998
0,15772,15802,AER,1998
0,15773,15803,AER,1998
0,15774,15804,AER,1998
0,15775,15805,AER,1998
0,15776,15806,AER,1998
0,15777,15807,AER,1998
0,15778,15808,AER,1998
0,15779,15809,AER,1998
0,15780,15810,AER,1998
0,15781,15811,AER,1998
0,15782,15812,AER,1998
0,15783,15813,AER,1998
0,15784,15814,AER,1998
0,15785,15815,AER,1998
0,15786,15816,AER,1998
0,15787,15817,AER,1998
0,15788,15818,AER,1998
0,15789,15819,AER,1998
0,15790,15820,AER,1998
0,15791,15821,AER,1998
0,15792,15822,AER,1998
0,15793,15823,AER,1998
0,15794,15824,AER,1998
0,15795,15825,AER,1998
0,15796,15826,AER,1998
0,15797,15827,AER,1998
0,15798,15828,AER,1998
0,15799,15829,AER,1998
0,15800,15830,AER,1998
0,15801,15831,AER,1998
0,15802,15832,AER,1998
0,15803,15833,AER,1998
0,15804,15834,AER,1998
0,15805,15835,AER,1998
0,15806,15836,AER,1998
